"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41"
"11",0.0207418714382384,0.0772926489480051,0.0458466242882178,-0.0443660033047288,-0.00090472569907611,0.111265951935278,-0.0122104481714072,0.0206688625061373,0.0411094908941931,0.0586395038540522,1,0.0900935430557772,0.109474775568385,0.338828448542245,-0.021106704915214,0.0301848138377966,-0.0141451289181099,0.103472518617284,0.0102216116959023,0.0536583257961636,-0.130293908830861,0.0143884181007293,-0.0302382421294594,0.00105657468409487,0.00821717107350758,0.0168352768032585,-0.0314671658255431,0.00145834043297847,-0.00575721129718405,-0.0013057200938063,0.0112184211883209,-0.0217867174623054,0.121656191353021,-0.107111229031747,0.0350808692986613,-0.00619964313213196,NA,0.067242197991312,-0.00687528275982338,0.0276011680289793,0.0127929350567534
"12",0.00667087866915828,0.039310062611677,0.0332556800502538,-0.0282146518268668,0.0328043521271152,0.0692079145078588,0.242610289006586,0.217014430713284,0.120390573154408,0.0704086045795898,0.0860998157002603,1,-0.0025409309710982,-0.0774946214601534,-0.0105145651044318,0.0682995252876374,-0.0266592014484244,0.0405999662710724,0.0145053317814668,-0.00774441936821147,-0.0269726444109195,-0.0338452609475709,-0.0211800016470309,0.0161154340048847,-0.0290009792564157,0.0654009309795068,0.0178794493539485,-0.00261753803215752,0.000867326832607461,-0.00832458046546206,0.0552222441868329,-0.0584691968357039,0.147128918062373,-0.140309233298842,0.000745316870936938,-0.0359711699044936,NA,0.0949737181174258,0.0124790561854762,0.0228474017685294,0.0174978550366491
"13",-0.00589520746767431,0.0936551410939014,0.00640766535422417,-0.00648614364280374,-0.00738111003748501,0.0668685341742202,0.0550016625442215,0.04551205432338,0.167702861595543,0.209484686256592,0.110502610438218,0.00132806006315301,1,0.0315763626692356,-0.00955987596439619,0.0293682727707644,-0.0354568503754539,-0.0122917145435648,0.0241618962099774,-0.00892384903201277,0.0241314620263256,-0.016806012031264,-0.0162121575610334,-0.00178050981954138,-0.013301263155023,0.0600485419765483,0.00317676185046762,-0.0114740723452197,-0.0224277588162663,-0.0185181177149574,0.0559025356317606,-0.0374597046825237,0.117940903272117,-0.117393512278312,0.0274991909558647,0.0438403937089072,NA,0.0659889941657896,0.0186373458787585,0.0133296061199694,0.0330622221245267
"14",0.0472543808954393,0.01155292371812,0.0794331789221837,-0.0674087211686917,0.00285556446021753,0.161130050592153,0.000421387520595623,-0.0771627614464764,0.0809576846557411,0.0896650180546137,0.345857932021803,-0.0923011131278927,0.0212922500633557,1,0.0230339535129727,0.027076291174525,-0.00752881704399754,-0.0135130587424834,0.00563304349294623,0.0216718579258177,0.00837452055507719,0.0352521311646361,0.0462346447245396,-0.054415416872095,-0.043153806212346,0.0762149541105202,-0.0035765902957712,0.0977594434607999,-0.00701433757557933,-0.0134168561185105,0.0221224133969776,-0.0388768859552184,0.160907299660903,-0.143507885827452,0.0571845085316745,0.0104108651567964,NA,0.115362643779705,-0.00134974750515264,0.0199572734180511,-0.00388378305800993
"15",0.146853310014711,0.0973051118844355,0.0469463684798725,-0.0320428424608883,-0.00288650369336525,0.00918887257579743,0.038367138671064,0.012115709372268,0.0113750771124826,0.0393508903907148,-0.00945079237972447,0.00174233697017238,-0.000117225115244952,0.0426198749555906,1,-0.0177582579517355,-0.0164479298065648,0.473488440211222,0.0567361868829064,0.0249307318129063,-0.138683706764604,0.0728657850892384,-0.0378133467125994,-0.0133784281762979,-0.00623216594757124,0.0147785330322682,-0.0298839837147798,0.000145361784036146,0.0269409714434176,-0.00492204238066449,-0.00555630277935447,0.0468441918404047,0.0177948978605402,-0.0336203155272454,0.00734861878964829,-0.0201215016524686,NA,0.0225253280520502,0.0112236125749537,0.0361662244981377,0.0532264055225491
"16",0.0214607012693928,0.198433555995341,0.052193482780348,-0.0436241801748504,0.0424297930441811,0.0590444008847179,-0.0132469524234633,0.0552813574415209,0.082332032002521,0.0949187462641656,0.00841401056785151,0.0489520489878629,0.00440169229196319,0.0174627532629557,-0.0475362330824799,1,-0.0422377527235245,-0.0333748130832177,0.0223794402135101,0.125848217945445,-0.0581831151962022,-0.0840199537430752,-0.0382460014418919,-0.0589097449160441,0.0503625446985161,0.0536100788979905,-0.0338647791885994,0.0239906411664649,0.00695775101457939,0.0337362470621955,0.0054407243885324,-0.0509332939667112,0.157243979979465,-0.135949876277431,0.0462119649803124,0.00421436111545894,NA,0.112258572274839,0.0167485358398003,0.0572141570575568,0.136721963418668
"17",-0.00264672588156101,0.0681195992826684,0.0285981902476313,-0.0201034209725283,0.0130906581630608,0.0154972353619489,0.0716188178745996,0.0568813676189888,0.0292483675483806,0.0183429802456777,-0.00250337334736021,-0.0154283503034067,-0.0264184109308616,0.00989978124114247,-0.0149069856858185,-0.0133337304167852,1,0.0680460899969867,0.462572759762629,0.182819757370486,-0.0479286359339351,0.0212091304218152,-0.0643976425081808,-0.000855985646773954,-0.00438683911214193,0.0314618459089727,-0.00447004999231297,4.60499720349607e-05,-0.00897427129880436,-0.0160017883174685,-0.00263001087050949,-0.00701763500601491,0.0519918281827344,-0.0433377543702768,0.0241362042262162,0.0240876554036457,NA,0.0743431575837979,-0.00129803282238397,0.0159307481330306,0.0186289054798416
"18",0.10491174880062,0.0913725592383909,-0.0498627034690018,0.0380816475359149,-0.00511723284319426,0.00543099938328055,-0.0413449949105365,0.0597850564689177,0.0691247221300314,0.0106610765066062,0.0833269749417213,0.0131848498536234,-0.0521555095015561,-0.0478000798814354,0.491121402044532,-0.0871808005724144,0.0516923292225554,1,-0.0173127045650125,-0.0682006366641626,0.519246455076156,-0.0358637535241575,-0.00177948186718464,0.00155448672090977,0.0776787946920316,0.0453017463499581,-0.0704616949776016,0.0370433078006185,-0.0555069405659639,-0.0119668808865775,0.119091534509234,-0.0709061223397969,0.108026564203143,-0.14325842756596,0.0379052982781386,-0.00314258379337788,NA,0.0792976418425081,-0.0618872872532147,-0.0134443245897403,0.040833966407934
"19",-0.00096578895793817,0.102068600412495,0.0601872457971963,-0.0581960882630777,0.00580851363184123,0.0361915124087012,-0.029945266430827,-0.00939354697004796,0.0575959659035986,0.0547515026935448,-0.000790762291330719,0.00528580478548674,0.011180704439194,0.00286888059490025,0.0350394229513887,0.0267911818630991,0.454448624651944,0.0103477243158855,1,0.00635745591098087,-0.0397774027679114,0.000841049531265383,0.246150642299718,-0.0201650567225815,0.0106567378601691,0.0140883000551761,0.000915569555220444,0.0201328037420531,-0.00374815513442547,-0.0238173562474877,0.0211989865638781,-0.0294167106208698,0.134538755843513,-0.114668866274308,-0.0035854153836337,0.0130678499137018,NA,0.0234034824224501,0.0203664745687483,0.018850621074711,-0.0113055991677615
"20",-0.036175266044796,0.154075635294412,0.00635326339694151,-0.012039886257032,-0.002018884405492,0.0248117391512643,0.00519116956002646,0.0372913566238633,0.0309690042725478,0.0812933560799578,0.0489191157018206,-0.00663256261846929,-0.0119547193599097,0.0282325481871485,0.00858103680459242,0.143521991030826,0.157949771141391,-0.0200504757575707,0.0170979999816317,1,0.0917919206346557,-0.0473772751546591,0.020951011551831,-0.0364038471127355,0.023724797981709,0.0686040286591822,-0.0380803472311756,0.0153577833381412,-0.0100386456218232,-0.00862957010189658,0.0408753783410175,-0.0171147729886654,0.147972198497199,-0.122882672939696,0.0902081119894416,-0.0298906378987528,NA,0.0249238131411742,0.0160000557091484,0.0220954967832233,-0.0199220047727086
"21",0.0747457571937805,0.138364738310398,0.0700914527063735,-0.0431450909738057,-0.00205254908178032,0.0944653486119544,0.034563125533476,-0.208326493837223,0.0635389960084583,0.115613656318777,-0.114280752880762,-0.00313008537666683,0.0502285669694426,0.043153627611863,-0.133861880059207,-0.00763119464391795,-0.0455771340312092,0.520786398237102,-0.00866855532929791,0.139822488286128,1,0.214427561965684,-0.0730837497841803,-0.0103230459584787,-0.0582123480991876,-0.0341426026156218,0.086299439435769,0.00835146918526787,0.0385240372105431,0.0288787101275647,-0.161023528508059,0.0479570481000505,0.0410003184171525,-0.0131160401375571,-0.093872359148398,-0.0121204696287716,NA,0.0104593291984306,0.0874577941357246,0.0134901312329503,0.04843169199363
"22",0.128451300393249,0.0902299225587394,0.00927193690826796,-0.0025811408868649,0.0230998149331525,0.0807774995691784,0.0174839708185997,0.105874372276207,0.0527941081559344,0.0763422278863232,0.000602810276495028,-0.0453991023392209,-0.0323590575061961,0.0284585524729422,0.0446230392651189,-0.0829003602507869,0.000521396573092099,-0.00211508750809651,-0.000144145042007491,-0.0643020663399886,0.154063840498037,1,0.0232433433692285,-0.0587715858409309,-0.000409327345429378,0.0669061874848578,-0.0297926468743143,0.00304404788362204,0.016099759373179,-0.00985635830938882,-0.0071726993896268,-0.0201593319409816,0.153460712288148,-0.13518727493676,0.0193063584723537,0.0585785433269942,NA,0.0792614098587034,0.0024067329632496,0.046366884448916,0.0833214345594585
"23",-0.00951871122735522,0.14165874504254,0.0502885964407371,-0.0391940764582128,0.00916735145382808,0.0160567591014199,0.00784190704051992,0.0447019083142051,0.028604640674619,0.0679795986113335,-0.0190130989548826,-0.0103352885194528,-0.0098657980893741,0.0606573043495387,-0.0405593475429733,4.83956034886774e-05,-0.0682784438080467,0.0378295967281666,0.250180659717307,0.0325415981972954,-0.0835639244876229,0.0478810868007672,1,0.0124387629480072,0.0237668856103453,0.043280400321339,-0.0726477932184833,0.0665897847934404,-0.0244938486222719,-0.0342768368019025,-0.005807813067116,0.0283125408354613,0.123847706169538,-0.110769896245619,0.113156448345999,-0.0124206309688065,NA,0.0971010047470355,0.00434828175452861,0.0334251747251151,0.0814532778332044
"24",-0.00780799434632428,0.301824425921134,0.0277390331714872,-0.027963285796652,0.0112654639070821,0.000154385778222374,-0.00539092090909196,-0.0105603171140933,0.0244824654168363,0.0768022947765806,0.0238979650499657,0.0402377514982905,0.017990312781777,-0.0249322014923298,-0.00596243848701313,-0.0149881771989204,0.00516138924484608,0.0332467884125545,0.00798101120526571,-0.0147572057923103,-0.00989429414994897,-0.0297121277988319,0.033758638923386,1,0.187031367415945,0.178236824736334,-0.114096186409182,-0.0644510294964404,0.130400298748018,0.0896594622166528,0.0634691708979181,0.0946831758832787,-0.0187555826661286,0.00154832813812992,-0.00291569225230155,-0.00304531255732929,NA,0.0133957519496733,0.015556899371707,-0.0378007221256876,-0.028230152701171
"25",0.0268858450866665,0.0553121088808669,0.0363127351553212,-0.0294630857419175,0.0130218266061845,0.00180857916659169,-0.00794830598483393,-0.0442958664029897,0.0486139348192421,-0.0158419347696763,0.00756371866162147,-0.0327738323235337,-0.0177572235057616,-0.0395315938371632,-0.0150825721087764,0.0687686855902177,-0.0130828928129622,0.0917483649842128,0.017341168970907,0.0265445390866341,-0.0747448934237356,0.00710900414754363,0.0193023901728414,0.177846985594925,1,0.132962614773009,0.0717705396989215,0.01319076890114,0.0207852249151593,0.0324195543514879,0.115059462308831,0.13113172347405,0.0806190166848115,-0.0878921011108383,0.00968744196755317,0.005473881036711,NA,0.0698084715750958,0.00831721595588016,0.0319535846665651,0.0129852620054164
"26",0.00469848154013045,-0.292665254843505,0.0382498758800061,-0.0335738740080721,-0.0048828642254967,0.0487508531746089,-0.0318870101206777,-0.0819450831431327,0.00831651463985958,0.0181389675088632,-0.0185961113213667,0.0433269514008474,0.0356059868453619,0.0487238986126446,-0.0105125761062256,0.00960492502902692,0.0136050134418606,0.0317699478982345,-0.0187186934718788,0.0448052585519741,-0.0683863763796592,0.0425015019814301,0.00912707833432272,0.177829877688365,0.124820542270115,1,0.319210167853868,0.182540216872866,0.136580212754292,0.137630091729112,-0.00524825182994681,-0.0482648190374842,0.137265945316524,-0.0968645279494156,0.038330654850756,0.0132812075236613,NA,0.0517497572740412,-0.00821877315541461,0.0945343440583771,0.108361686066917
"27",0.0180003931443789,0.154348632747769,0.00808054968426069,-0.00603418113206084,0.0038074241878194,-0.00777726202382797,0.00986695252825807,0.0785170562479125,-0.0288714009158321,0.0251889685944739,-0.0125777416900337,0.0443186306893071,0.0253783713759781,0.0224156238138566,-0.0201540588232142,0.0017100069374741,0.00564101904045464,-0.0490967684928797,0.0263789430039755,-0.0203593332900952,0.101009323459755,-0.00597129568746593,-0.0643293247070647,-0.116822650699568,0.0910805539323086,0.316890774932783,1,0.262023280168409,0.0942166227231842,0.0472370710917273,-0.0136869382786191,0.15513062417875,-0.0542017396351197,0.0357159292626135,0.0111459732241802,-0.0275840554084282,NA,-0.00878285118562307,-0.0289196964467364,-0.0241651136741465,-0.0404609044672254
"28",-0.0143550109162683,-0.0446023171752099,-0.0121529546277989,0.0124012068311233,0.0116640484314964,-0.00738126201312901,-0.0242715323389347,0.0456665258012999,0.0411000917795594,0.0190475432806219,-0.0199894108753314,-0.023871617310579,-0.0358559454338856,0.0911442660842702,-0.0195116981545775,0.00490817628821662,-0.0179302710857209,0.0406003929853636,0.00758223361684829,-0.00521107252439724,-0.0172200068744845,-0.0141938174532727,0.0538501398008616,-0.0955981019167348,0.00176024170170243,0.190583676960469,0.254135189488249,1,0.0479996840275309,0.110770819400472,0.208784327464723,0.143055966789732,0.113491630521747,-0.0943051406264859,0.00252676213399588,0.0153670017557786,NA,0.0440263052434845,0.0160201470111728,0.0354141604718577,0.0110725346900952
"29",0.0164785837568321,0.0895140178149173,-0.0152786083085578,0.0164384122787983,-0.0139676230388336,0.0206314763703878,0.0161084948185152,-0.0251222986463861,0.0272858083305962,0.0471453548423304,-0.00558775794537303,0.00203644612544255,-0.0254296698114869,-0.0024813960814917,0.0224572173464502,0.0184725206479077,-0.0146792727823681,-0.036637024724394,0.001528952297522,-0.0108923070934425,0.0275359355529805,0.0249727156042915,-0.0319551881638042,0.125631473834174,0.0217872693044472,0.137798873688299,0.0796736176056794,0.0527403259404978,1,0.123686055333604,0.112336784290765,0.0728183909153852,0.0648006713097747,-0.0339288769651637,0.0381904370221572,0.0120839743614864,NA,-0.000266275217144722,0.0353742266345436,0.00561640923006929,-0.0594571618426474
"30",-0.0153357693366345,0.116150128511525,0.0382255542833017,-0.0324893042859213,0.0114003646156565,0.00501070401215459,-0.00142885412031861,-0.0359311528371899,0.025990503739247,-0.0048766107855246,0.0152869171558813,0.00717378310047107,-0.00608714163283154,0.0064983842500144,0.00103630498702915,0.0740700841307955,-0.0126929296926508,0.00964819539532537,-0.00587883861057508,0.0090153109654592,0.0313625380496643,0.0125850585284285,-0.0251742638746014,0.0970583937558469,0.044077341037913,0.142345878532847,0.0414427563523981,0.118400725531614,0.13383478248913,1,0.052427458470611,0.176430123307903,0.0247559450010594,-0.0122885285110176,-0.0176544401458858,-0.0355760117765365,NA,0.00561571731368458,0.0033949264882775,-0.0198489605299247,-0.039966816060549
"31",0.0427379293529961,0.0713235555841526,0.0629589637629204,-0.0632927657803545,-0.0125185103404427,0.0213443883459907,0.0412697525393784,-0.0216276721187728,-0.0187128055905812,0.0828842176758831,0.00342977145219206,0.0534895988006791,0.0500864892123091,0.0212204114929937,-0.021155937918771,0.0100693239555003,-0.0173694990029512,0.130869868297381,0.0233012339337694,0.0379915667972909,-0.184802958217168,-0.00621283125391394,-0.0245888771638457,0.0419685004815808,0.110166662515137,0.0206881675967347,-0.0314203614022552,0.20201338390889,0.107134352124385,0.0351325218169338,1,0.112875211684257,0.0608443808635993,-0.096744680332616,0.00232147075343407,0.0455328595492171,NA,0.0282012295252951,0.0195852456086405,0.0106116190719913,0.0674146685651821
"32",-0.0464053627258427,0.0495413406464262,-0.0436540842613552,0.0336482528562799,0.0205739118163184,0.0203761024520967,0.0445753450918864,0.0531923344247352,0.00237894500868671,-0.0166109432874787,-0.00796795856400748,-0.0519429685066937,-0.0274023464552957,-0.0240364095112145,0.0598557400730031,-0.0323483102374315,0.0007370762444683,-0.0573912695352924,-0.0161012392068191,-0.00185752322054898,0.0592358324982481,-0.00405836072044608,0.0523346400791441,0.110784855676695,0.147928366887966,-0.0405551901081116,0.154735389118235,0.145627343726412,0.0830152570696703,0.184105885966929,0.132676243332759,1,0.026686633406354,-0.0126314303073497,0.0270242600456719,0.0125580075433009,NA,0.00018790509472697,-0.0289626963971488,0.0280813323053714,0.0454754511749342
"33",0.0831388197306617,0.391831227497891,0.206025619240037,-0.191184224717588,0.03772584190744,0.145729681159058,-0.0180388789531715,-0.0474645784367178,0.0779971669254359,0.176413221508016,-0.000572067314239427,0.0408416777810088,0.00475169155058969,0.0330982847222747,-0.0752686708953344,-0.0393522896346572,-0.0207906140319278,0.0299677990111757,0.0177792187780387,0.0252856052095015,-0.0519049504922178,0.0266521307537489,-0.0079172361122164,-0.109050274594153,0.000925389041654383,0.114596768824297,-0.0874462778279056,0.0574082100217437,0.0114964626349307,-0.0219869039407438,-0.0473580336393663,0.0214399307190093,1,0.696894565414035,-0.175390997908304,0.00166651547588839,NA,-0.309722283745957,0.0725673666166532,-0.0922719131510592,-0.0679437213505083
"34",-0.0403982809429068,-0.137842224516475,-0.0652196445020631,0.0581117591184635,0.00498238343123618,-0.0459298353472283,0.0527980579831705,0.0205145582782358,0.00584625831430531,-0.0112491614224868,0.000333299474608638,-0.0482788170533592,-0.0267281378672724,-0.0160753635638204,0.0244861903411429,0.0739178964535441,0.001600689791345,-0.0234597157867175,0.00752732871090169,-0.01180381743007,0.0296481993096386,-0.000419309375569284,-0.0124012890407535,0.0410078948286531,-0.0184966934464268,-0.0211659583494713,0.0292545928740693,-0.0132938639781373,0.0154459731418474,0.00434681029784332,0.00496829027927409,-0.0319478903295951,0.90526819341534,1,0.0965092446190876,0.000486105121746133,NA,0.499404016285862,-0.0476482453628553,-0.00966066506971779,0.0475577492558656
"35",0.0770299827393331,0.223322829298552,0.11375078939101,-0.0834206307693731,0.0108617093936505,0.0781753678120708,0.0196001907944489,-0.0356176172117807,0.0933935024676485,0.157571545978093,0.00908405779829397,-0.0230986859395552,-0.000990419592013138,0.0400868043347654,-0.0263269645869372,0.036204488519978,-0.00638201449485407,0.0622008138372245,-0.013637408524292,0.0686271391356897,-0.137670711513886,0.00976361914636374,0.0772374087465156,-0.0479166479925953,-0.00514047770855381,0.0720212085302458,-0.0235629628428378,0.0170592949568944,0.0237231549655778,-0.0452711983061687,-0.00692346840963248,0.00215029015319777,0.0281306491430759,-0.106602319634312,1,-0.0415242585480025,NA,-0.0344359211999056,0.116372943435154,-0.0145506603490096,0.23149819032706
"36",0.0229663777869701,0.248059773536708,0.106278327411735,-0.0945204978389314,-0.0566384170101336,0.0403837616562087,-0.00614328722903355,-0.0228611190723893,0.0867322183591781,0.13012571066839,-0.00687654326271951,-0.0331589885292951,0.0336382410418619,0.0253325174892255,-0.0415859733342857,0.0431965292194032,-0.000759600389591591,0.0585491180841598,0.0318730057629247,-0.0303188852517019,-0.0590300628836366,0.0807952251981542,-0.032649365857388,-0.0455658489003522,0.00616717641360421,0.072306189609747,-0.0616809013079977,0.0471301876731336,0.00859679284149837,-0.0587763310160781,0.0533819669990532,-0.018283340728334,0.236579868976352,-0.208263635198616,0.0103578401307085,1,NA,0.1515127016523,0.00435569039195642,0.0605700579064376,0.0207764791081176
"37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"38",0.0627330439981146,0.400637284423777,0.111802307545431,-0.0956291146345537,0.00494745288145826,0.066474513436113,0.00877504669438861,-0.0397101251616507,0.0412521922785026,0.163481868000366,0.00609544277008229,0.0403402634637876,0.00494061238903363,0.0591807944429632,-0.0339266908017374,0.0478259528777298,0.0257607618938572,0.076634741731991,-0.0225243094483327,-0.0435031590515819,-0.0638063628242456,0.0316353881612447,0.0214266269048083,-0.0515539497475883,0.0296883175907208,0.0754756310196948,-0.0467440093769698,0.0369604987755818,-0.0268496523204366,-0.035273801521553,-0.0109718361111165,-0.0226203097811499,-0.0910262671952791,0.180177036130634,-0.0867827408579989,0.0390245101057421,NA,1,0.0602655598207459,0.0686765243872061,-0.210925803610136
